"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","user_name","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Pycnopodia helianthoides","2025-01-21 13:17:00 -0900","A surprisingly deep specimen - 80 feet! I usually see this one in eelgrass beds, etc, above 20 feet.","Sitka, AK, USA",57.1036833701,-135.4039406733,"","Sunflower Sea Star","https://www.inaturalist.org/observations/259222256","https://inaturalist-open-data.s3.amazonaws.com/photos/465270761/medium.jpeg","paul_norwood",259222256,"Sunflower Sea Star","Animalia",47673,1,0,"2025/01/21 1:17 PM","2025-01-21","2025-01-21 22:17:00 UTC","America/Sitka",71,71,"","open","false","","",25990,"Paul Norwood","2025-01-22 06:17:26 UTC","2025-01-23 19:25:43 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2025-01-21 13:24:00 -0900","","Sitka, AK, USA",57.1036833701,-135.4039406733,"","Sunflower Sea Star","https://www.inaturalist.org/observations/259222229","https://inaturalist-open-data.s3.amazonaws.com/photos/465270599/medium.jpeg","paul_norwood",259222229,"Sunflower Sea Star","Animalia",47673,1,0,"2025/01/21 1:24 PM","2025-01-21","2025-01-21 22:24:00 UTC","America/Sitka",71,71,"","open","false","","",25990,"Paul Norwood","2025-01-22 06:17:21 UTC","2025-01-23 19:31:37 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2025-01-21 12:45:00 -0900","","Sitka, AK, USA",57.1041582733,-135.4026424941,"","Sunflower Sea Star","https://www.inaturalist.org/observations/259222171","https://inaturalist-open-data.s3.amazonaws.com/photos/465270226/medium.jpeg","paul_norwood",259222171,"Sunflower Sea Star","Animalia",47673,2,0,"2025/01/21 12:45 PM","2025-01-21","2025-01-21 21:45:00 UTC","America/Sitka",43,43,"","open","false","","",25990,"Paul Norwood","2025-01-22 06:17:08 UTC","2026-02-07 04:17:09 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2025-01-20 12:24:00 -0800","≈7cm in diameter","Belcarra, BC, Canada",49.3474048,-122.8931744,"","Sunflower Sea Star","https://www.inaturalist.org/observations/259131177","https://inaturalist-open-data.s3.amazonaws.com/photos/465094212/medium.jpeg","sea_shellby",259131177,"Pycnopodia helianthoides","Animalia",47673,1,0,"2025/01/20 12:24 PM","2025-01-20","2025-01-20 20:24:00 UTC","America/Vancouver",50,50,"","open","false","","",2811227,"Shelby Connelly","2025-01-21 05:47:53 UTC","2025-02-01 19:53:41 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2025-01-20 10:46:00 -0800","≈3cm in diameter","Metro Vancouver, BC, Canada",49.3114465,-122.938326,"","Sunflower Sea Star","https://www.inaturalist.org/observations/259131175","https://inaturalist-open-data.s3.amazonaws.com/photos/465094177/medium.jpg","sea_shellby",259131175,"Pycnopodia helianthoides","Animalia",47673,1,0,"2025/01/20 10:46 AM","2025-01-20","2025-01-20 18:46:00 UTC","America/Vancouver",50,50,"","open","false","","",2811227,"Shelby Connelly","2025-01-21 05:47:53 UTC","2025-02-01 20:00:22 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2025-01-14 18:47:00 -0900","","Sitka, AK, USA",57.0481333333,-135.3437194444,"","Sunflower Sea Star","https://www.inaturalist.org/observations/259027316","https://inaturalist-open-data.s3.amazonaws.com/photos/464882206/medium.jpeg","rolandwirth",259027316,"Sunflower Sea Star","Animalia",47673,1,0,"2025/01/14 6:47 PM","2025-01-14","2025-01-15 03:47:00 UTC","America/Sitka",1,1,"","open","false","","",314317,"","2025-01-20 05:08:03 UTC","2025-01-21 21:43:49 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2013-05-27 09:27:00 -0700","","Coos County, OR, USA",43.3023849729,-124.399432665,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258958682","https://inaturalist-open-data.s3.amazonaws.com/photos/464742531/medium.jpeg","alan-holyoak",258958682,"Sunflower Sea Star","Animalia",47673,1,0,"2013/05/27 9:27 AM","2013-05-27","2013-05-27 16:27:00 UTC","Pacific Time (US & Canada)",77,77,"","open","false","","",8882545,"Alan Holyoak","2025-01-19 16:33:18 UTC","2025-01-19 22:02:31 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2013-05-30 11:11:00 -0700","From bottom trawl in Coos Bay ","Coos County, OR, USA",43.3775045271,-124.3022595426,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258957900","https://inaturalist-open-data.s3.amazonaws.com/photos/464740821/medium.jpeg","alan-holyoak",258957900,"Sunflower Sea Star","Animalia",47673,1,0,"2013/05/30 11:11 AM","2013-05-30","2013-05-30 18:11:00 UTC","Pacific Time (US & Canada)",988,988,"","open","false","","",8882545,"Alan Holyoak","2025-01-19 16:23:14 UTC","2025-04-12 16:17:15 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","1999-01-14 09:17:00 -0800","","San Juan County, WA, USA",48.5488113672,-123.0065164032,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258957517","https://inaturalist-open-data.s3.amazonaws.com/photos/464739825/medium.jpg","alan-holyoak",258957517,"Sunflower Sea Star","Animalia",47673,1,0,"1999/01/14 9:17 AM","1999-01-14","1999-01-14 17:17:00 UTC","Pacific Time (US & Canada)",122,122,"","open","false","","",8882545,"Alan Holyoak","2025-01-19 16:18:25 UTC","2025-04-12 16:16:52 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2010-04-22 15:27:00 -0700","","Strathcona, BC, Canada",49.8090294266,-126.9574442495,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258777883","https://inaturalist-open-data.s3.amazonaws.com/photos/464374126/medium.jpeg","jamestt",258777883,"Sunflower Sea Star","Animalia",47673,1,0,"2010/04/22 3:27 PM","2010-04-22","2010-04-22 22:27:00 UTC","America/Vancouver",61,61,"","open","false","","",1987181,"Jim Thompson","2025-01-17 22:24:08 UTC","2025-01-17 22:47:31 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2010-12-02 12:08:00 -0800","Looking through old photos","San Luis Obispo County, US-CA, US",35.3521586485,-120.8150377073,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258712970","https://static.inaturalist.org/photos/464244358/medium.jpg","noiselessowl",258712970,"Sunflower Sea Star","Animalia",47673,1,0,"2010/12/02 12:08 PM","2010-12-02","2010-12-02 20:08:00 UTC","Pacific Time (US & Canada)",15,28706,"obscured","open","true","","",516724,"Andrew Harmer","2025-01-17 04:50:34 UTC","2025-04-12 10:22:37 UTC","research","",NA,NA,"false"
"Pycnopodia helianthoides","2025-01-15 10:00:00 -0800","≈8cm in diameter","Metro Vancouver, BC, Canada",49.4481372,-122.87396,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258620171","https://inaturalist-open-data.s3.amazonaws.com/photos/464052789/medium.jpeg","sea_shellby",258620171,"Pycnopodia helianthoides","Animalia",47673,1,0,"2025/01/15 10:00 AM","2025-01-15","2025-01-15 18:00:00 UTC","America/Vancouver",100,100,"","open","false","","",2811227,"Shelby Connelly","2025-01-16 04:28:18 UTC","2025-04-12 08:28:56 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2025-01-13 13:05:00 -0800","≈5cm in diameter","Belcarra, BC, Canada",49.3474048,-122.8931744,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258620170","https://inaturalist-open-data.s3.amazonaws.com/photos/464052829/medium.jpeg","sea_shellby",258620170,"Pycnopodia helianthoides","Animalia",47673,1,0,"2025/01/13 1:05 PM","2025-01-13","2025-01-13 21:05:00 UTC","America/Vancouver",75,75,"","open","false","","",2811227,"Shelby Connelly","2025-01-16 04:28:18 UTC","2025-04-12 08:28:56 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2025-01-13 15:34:00 -0800","≈3cm in diameter","Metro Vancouver, BC, Canada",49.3114465,-122.938326,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258620169","https://inaturalist-open-data.s3.amazonaws.com/photos/464052813/medium.jpeg","sea_shellby",258620169,"Pycnopodia helianthoides","Animalia",47673,1,0,"2025/01/13 3:34 PM","2025-01-13","2025-01-13 23:34:00 UTC","America/Vancouver",100,100,"","open","false","","",2811227,"Shelby Connelly","2025-01-16 04:28:18 UTC","2025-04-12 08:28:56 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2025-01-14 19:24:16 -0800","","Oregon, US",44.8063983337,-124.1632533768,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258537548","https://static.inaturalist.org/photos/463885740/medium.jpg","salamander_breadcrumbs",258537548,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-14 19:24:16-08:00","2025-01-14","2025-01-15 03:24:16 UTC","Pacific Time (US & Canada)",148,27253,"obscured","open","true","","",4784828,"Elliott Bury","2025-01-15 06:51:18 UTC","2025-04-12 06:55:37 UTC","research","",NA,3,"false"
"Pycnopodia helianthoides","2025-01-14 19:18:06 -0800","","Buckles Shoreline, Alberni-Clayoquot, BC, Canada",49.1670641409,-125.9644827247,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258531626","https://inaturalist-open-data.s3.amazonaws.com/photos/463873322/medium.jpeg","marciecallewaert",258531626,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-14 19:18:06","2025-01-14","2025-01-15 03:18:06 UTC","America/Vancouver",459,459,"","open","false","gps","gps",772602,"Marcie Callewaert","2025-01-15 05:00:37 UTC","2025-06-20 19:45:31 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2025-01-14 19:20:00 -0800","","Alberni-Clayoquot, BC, Canada",49.1674091954,-125.9643975645,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258531559","https://inaturalist-open-data.s3.amazonaws.com/photos/463873187/medium.jpeg","marciecallewaert",258531559,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-14 19:20:00","2025-01-14","2025-01-15 03:20:00 UTC","America/Vancouver",459,459,"","open","false","gps","gps",772602,"Marcie Callewaert","2025-01-15 04:59:48 UTC","2025-06-20 19:45:31 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2025-01-14 19:34:53 -0800","","Buckles Shoreline, Alberni-Clayoquot, BC, Canada",49.1676639291,-125.9645333514,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258531511","https://inaturalist-open-data.s3.amazonaws.com/photos/463873044/medium.jpeg","marciecallewaert",258531511,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-14 19:34:53","2025-01-14","2025-01-15 03:34:53 UTC","America/Vancouver",459,459,"","open","false","gps","gps",772602,"Marcie Callewaert","2025-01-15 04:59:05 UTC","2025-06-20 19:45:31 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2025-01-14 19:37:39 -0800","","Alberni-Clayoquot, BC, Canada",49.1674070032,-125.9644502029,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258531461","https://inaturalist-open-data.s3.amazonaws.com/photos/463872899/medium.jpeg","marciecallewaert",258531461,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-14 19:37:39","2025-01-14","2025-01-15 03:37:39 UTC","America/Vancouver",459,459,"","open","false","gps","gps",772602,"Marcie Callewaert","2025-01-15 04:58:24 UTC","2025-06-20 19:45:31 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2025-01-14 18:30:38 -0800","One of the largest I’ve seen at this location ","Oregon, US",44.9472522755,-124.0203218253,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258530186","https://static.inaturalist.org/photos/463882783/medium.jpg","salamander_breadcrumbs",258530186,"Sunflower Sea Star","Animalia",47673,2,0,"2025-01-14 18:30:38-08:00","2025-01-14","2025-01-15 02:30:38 UTC","Pacific Time (US & Canada)",820,27253,"obscured","open","true","","",4784828,"Elliott Bury","2025-01-15 04:43:07 UTC","2025-12-19 19:12:52 UTC","research","",NA,3,"false"
"Pycnopodia helianthoides","2025-01-14 18:46:54 -0900","","Sitka, AK, USA",57.04813876,-135.34361557,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258526728","https://inaturalist-open-data.s3.amazonaws.com/photos/463863555/medium.jpeg","paul_norwood",258526728,"Sunflower Sea Star","Animalia",47673,2,0,"2025-01-14 18:46:54","2025-01-14","2025-01-15 03:46:54 UTC","America/Sitka",8,8,"","open","false","","",25990,"Paul Norwood","2025-01-15 03:47:35 UTC","2025-01-17 17:30:18 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2024-07-11 12:58:00 -0700","","British Columbia, CA",51.8414040522,-131.0835229479,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258502431","https://inaturalist-open-data.s3.amazonaws.com/photos/463811142/medium.jpeg","fishgirl567",258502431,"Sunflower Sea Star","Animalia",47673,1,0,"2024/07/11 12:58 PM","2024-07-11","2024-07-11 19:58:00 UTC","America/Vancouver",488,26132,"obscured","open","true","","",4470400,"","2025-01-14 22:20:14 UTC","2025-01-15 02:19:05 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2025-01-13 22:14:00 -0800","Seen at the northern end of Constellation/Charles Richey Beach","Charles Richey Sr Viewpoint, 3521 Beach Dr SW, Seattle, WA 98116, USA",47.574323,-122.4177891,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258484848","https://inaturalist-open-data.s3.amazonaws.com/photos/463776596/medium.jpg","jensseattle",258484848,"Sunflower Sea Star","Animalia",47673,1,0,"2025/01/13 10:14 PM","2025-01-13","2025-01-14 06:14:00 UTC","Pacific Time (US & Canada)",184,184,"","open","false","","",663375,"Jen Strongin","2025-01-14 18:25:00 UTC","2025-04-24 15:06:06 UTC","research","CC-BY-NC-ND",NA,NA,"false"
"Pycnopodia helianthoides","2025-01-12 18:10:06 -0800","","Boiler Bay, Depoe Bay, OR, US",44.8314636489,-124.0599719436,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258450241","https://inaturalist-open-data.s3.amazonaws.com/photos/463704919/medium.jpg","veltkamp",258450241,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-12 18:10:06-08:00","2025-01-12","2025-01-13 02:10:06 UTC","Pacific Time (US & Canada)",22,22,"","open","false","","",3535624,"Colton Veltkamp","2025-01-14 08:17:37 UTC","2025-04-22 05:50:22 UTC","research","CC-BY-NC",NA,3,"false"
"Pycnopodia helianthoides","2025-01-13 18:58:39 -0800","","Alberni-Clayoquot, BC, Canada",49.1639019791,-125.9634678438,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258435944","https://inaturalist-open-data.s3.amazonaws.com/photos/463674840/medium.jpeg","marciecallewaert",258435944,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-13 18:58:39","2025-01-13","2025-01-14 02:58:39 UTC","America/Vancouver",459,459,"","open","false","gps","gps",772602,"Marcie Callewaert","2025-01-14 04:11:05 UTC","2025-06-20 19:45:31 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2025-01-13 19:10:56 -0800","","Alberni-Clayoquot, BC, Canada",49.1639019791,-125.9634678438,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258435683","https://inaturalist-open-data.s3.amazonaws.com/photos/463674350/medium.jpeg","marciecallewaert",258435683,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-13 19:10:56","2025-01-13","2025-01-14 03:10:56 UTC","America/Vancouver",459,459,"","open","false","gps","gps",772602,"Marcie Callewaert","2025-01-14 04:07:39 UTC","2025-06-20 19:45:31 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2025-01-13 19:10:35 -0800","","Alberni-Clayoquot, BC, Canada",49.1639019791,-125.9634678438,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258435662","https://inaturalist-open-data.s3.amazonaws.com/photos/463674282/medium.jpeg","marciecallewaert",258435662,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-13 19:10:35","2025-01-13","2025-01-14 03:10:35 UTC","America/Vancouver",459,459,"","open","false","gps","gps",772602,"Marcie Callewaert","2025-01-14 04:07:08 UTC","2025-06-20 19:45:31 UTC","research","CC-BY-NC",NA,2,"false"
"Pycnopodia helianthoides","2025-01-12 21:11:52 -0800","","Seattle, WA, US",47.5711466667,-122.4149383333,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258413948","https://inaturalist-open-data.s3.amazonaws.com/photos/463628927/medium.jpg","ja_fields",258413948,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-12 21:11:52-08:00","2025-01-12","2025-01-13 05:11:52 UTC","Pacific Time (US & Canada)",3,3,"","open","false","","",7498453,"JA Fields","2025-01-13 23:02:52 UTC","2025-01-17 03:50:45 UTC","research","CC-BY-NC",NA,3,"false"
"Pycnopodia helianthoides","2025-01-12 15:39:56 -0800","","Pallette Dr, Mendocino, CA, US",39.3114583333,-123.7989283333,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258380463","https://static.inaturalist.org/photos/463561941/medium.jpg","sarahwinter",258380463,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-12 15:39:56-08:00","2025-01-12","2025-01-12 23:39:56 UTC","Pacific Time (US & Canada)",786,786,"","open","false","","",382510,"","2025-01-13 15:59:29 UTC","2025-03-23 05:55:58 UTC","research","",NA,3,"false"
"Pycnopodia helianthoides","2022-04-21 09:56:00 -0700","","San Juan County, WA, USA",48.5452916667,-123.0121166667,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258348646","https://inaturalist-open-data.s3.amazonaws.com/photos/463495850/medium.jpeg","agrearson",258348646,"Sunflower Sea Star","Animalia",47673,2,0,"2022/04/21 9:56 AM","2022-04-21","2022-04-21 16:56:00 UTC","Pacific Time (US & Canada)",5,5,"","open","false","","",5421910,"Anik Grearson","2025-01-13 06:45:10 UTC","2025-09-07 03:44:18 UTC","research","CC-BY-NC",NA,NA,"false"
"Pycnopodia helianthoides","2025-01-12 21:14:03 -0800","","Seattle, WA, US",47.571175,-122.4149166667,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258346134","https://static.inaturalist.org/photos/463490224/medium.jpg","rmillerwell",258346134,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-12 21:14:03-08:00","2025-01-12","2025-01-13 05:14:03 UTC","Pacific Time (US & Canada)",6,6,"","open","false","","",4040141,"","2025-01-13 05:56:36 UTC","2025-01-13 06:07:26 UTC","research","",NA,3,"false"
"Pycnopodia helianthoides","2025-01-12 15:04:51 -0800","Juvenile ","North Pacific Ocean, CA, US",41.0491333333,-124.1265416667,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258312565","https://inaturalist-open-data.s3.amazonaws.com/photos/463449929/medium.jpg","kfioreyhsu",258312565,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-12 15:04:51-08:00","2025-01-12","2025-01-12 23:04:51 UTC","Pacific Time (US & Canada)",4,4,"","open","false","","",4904707,"","2025-01-12 23:05:54 UTC","2025-01-14 23:10:19 UTC","research","CC-BY-NC",NA,3,"false"
"Pycnopodia helianthoides","2025-01-11 21:13:46 -0800","","Seattle, WA, US",47.5711633333,-122.4149116667,"","Sunflower Sea Star","https://www.inaturalist.org/observations/258307925","https://inaturalist-open-data.s3.amazonaws.com/photos/463412080/medium.jpg","mrcrabs",258307925,"Sunflower Sea Star","Animalia",47673,1,0,"2025-01-11 21:13:46-08:00","2025-01-11","2025-01-12 05:13:46 UTC","Pacific Time (US & Canada)",8,8,"","open","false","","",6250088,"Max","2025-01-12 22:15:55 UTC","2025-01-12 23:59:03 UTC","research","CC-BY-NC",NA,3,"false"
